# t E_rel dt
0.00000000e+00 0.00000000e+00 1.00000000e-02
1.00000000e-02 1.90738728e-05 1.00000000e-02
2.00000000e-02 4.65350818e-05 1.00000000e-02
3.00000000e-02 8.24573690e-05 1.00000000e-02
4.00000000e-02 1.26871206e-04 1.00000000e-02
5.00000000e-02 1.79760303e-04 1.00000000e-02
6.00000000e-02 2.41058392e-04 1.00000000e-02
7.00000000e-02 3.10646381e-04 1.00000000e-02
8.00000000e-02 3.88349962e-04 1.00000000e-02
9.00000000e-02 4.73937768e-04 1.00000000e-02
1.00000000e-01 5.67120158e-04 1.00000000e-02
1.10000000e-01 6.67548718e-04 1.00000000e-02
1.20000000e-01 7.74816537e-04 1.00000000e-02
1.30000000e-01 8.88459305e-04 1.00000000e-02
1.40000000e-01 1.00795729e-03 1.00000000e-02
1.50000000e-01 1.13273817e-03 1.00000000e-02
1.60000000e-01 1.26218078e-03 1.00000000e-02
1.70000000e-01 1.39561969e-03 1.00000000e-02
1.80000000e-01 1.53235053e-03 1.00000000e-02
1.90000000e-01 1.67163614e-03 1.00000000e-02
2.00000000e-01 1.81271325e-03 1.00000000e-02
2.10000000e-01 1.95479973e-03 1.00000000e-02
2.20000000e-01 2.09710217e-03 1.00000000e-02
2.30000000e-01 2.23882377e-03 1.00000000e-02
2.40000000e-01 2.37917223e-03 1.00000000e-02
2.50000000e-01 2.51736761e-03 1.00000000e-02
2.60000000e-01 2.65264996e-03 1.00000000e-02
2.70000000e-01 2.78428662e-03 1.00000000e-02
2.80000000e-01 2.91157893e-03 1.00000000e-02
2.90000000e-01 3.03386839e-03 1.00000000e-02
3.00000000e-01 3.15054207e-03 1.00000000e-02
3.10000000e-01 3.26103724e-03 1.00000000e-02
3.20000000e-01 3.36484510e-03 1.00000000e-02
3.30000000e-01 3.46151367e-03 1.00000000e-02
3.40000000e-01 3.55064978e-03 1.00000000e-02
3.50000000e-01 3.63192015e-03 1.00000000e-02
3.60000000e-01 3.70505163e-03 1.00000000e-02
3.70000000e-01 3.76983068e-03 1.00000000e-02
3.80000000e-01 3.82610208e-03 1.00000000e-02
3.90000000e-01 3.87376699e-03 1.00000000e-02
4.00000000e-01 3.91278049e-03 1.00000000e-02
4.10000000e-01 3.94314860e-03 1.00000000e-02
4.20000000e-01 3.96492492e-03 1.00000000e-02
4.30000000e-01 3.97820702e-03 1.00000000e-02
4.40000000e-01 3.98313261e-03 1.00000000e-02
4.50000000e-01 3.97987560e-03 1.00000000e-02
4.60000000e-01 3.96864209e-03 1.00000000e-02
4.70000000e-01 3.94966646e-03 1.00000000e-02
4.80000000e-01 3.92320753e-03 1.00000000e-02
4.90000000e-01 3.88954482e-03 1.00000000e-02
5.00000000e-01 3.84897504e-03 1.00000000e-02
5.10000000e-01 3.80180883e-03 1.00000000e-02
5.20000000e-01 3.74836771e-03 1.00000000e-02
5.30000000e-01 3.68898128e-03 1.00000000e-02
5.40000000e-01 3.62398476e-03 1.00000000e-02
5.50000000e-01 3.55371676e-03 1.00000000e-02
5.60000000e-01 3.47851733e-03 1.00000000e-02
5.70000000e-01 3.39872638e-03 1.00000000e-02
5.80000000e-01 3.31468220e-03 1.00000000e-02
5.90000000e-01 3.22672042e-03 1.00000000e-02
6.00000000e-01 3.13517306e-03 1.00000000e-02
6.10000000e-01 3.04036790e-03 1.00000000e-02
6.20000000e-01 2.94262806e-03 1.00000000e-02
6.30000000e-01 2.84227166e-03 1.00000000e-02
6.40000000e-01 2.73961185e-03 1.00000000e-02
6.50000000e-01 2.63495675e-03 1.00000000e-02
6.60000000e-01 2.52860977e-03 1.00000000e-02
6.70000000e-01 2.42086989e-03 1.00000000e-02
6.80000000e-01 2.31203205e-03 1.00000000e-02
6.90000000e-01 2.20238773e-03 1.00000000e-02
7.00000000e-01 2.09222551e-03 1.00000000e-02
7.10000000e-01 1.98183167e-03 1.00000000e-02
7.20000000e-01 1.87149088e-03 1.00000000e-02
7.30000000e-01 1.76148691e-03 1.00000000e-02
7.40000000e-01 1.65210331e-03 1.00000000e-02
7.50000000e-01 1.54362410e-03 1.00000000e-02
7.60000000e-01 1.43633441e-03 1.00000000e-02
7.70000000e-01 1.33052116e-03 1.00000000e-02
7.80000000e-01 1.22647357e-03 1.00000000e-02
7.90000000e-01 1.12448373e-03 1.00000000e-02
8.00000000e-01 1.02484693e-03 1.00000000e-02
8.10000000e-01 9.27862076e-04 1.00000000e-02
8.20000000e-01 8.33831785e-04 1.00000000e-02
8.30000000e-01 7.43062517e-04 1.00000000e-02
8.40000000e-01 6.55864451e-04 1.00000000e-02
8.50000000e-01 5.72551228e-04 1.00000000e-02
8.60000000e-01 4.93439505e-04 1.00000000e-02
8.70000000e-01 4.18848294e-04 1.00000000e-02
8.80000000e-01 3.49098098e-04 1.00000000e-02
8.90000000e-01 2.84509793e-04 1.00000000e-02
9.00000000e-01 2.25403280e-04 1.00000000e-02
9.10000000e-01 1.72095863e-04 1.00000000e-02
9.20000000e-01 1.24900374e-04 1.00000000e-02
9.30000000e-01 8.41230123e-05 1.00000000e-02
9.40000000e-01 5.00609275e-05 1.00000000e-02
9.50000000e-01 2.29995237e-05 1.00000000e-02
9.60000000e-01 3.20951597e-06 1.00000000e-02
9.70000000e-01 9.05625279e-06 1.00000000e-02
9.80000000e-01 1.35662064e-05 1.00000000e-02
9.90000000e-01 1.01136087e-05 1.00000000e-02
1.00000000e+00 1.47972648e-06 1.00000000e-02
1.01000000e+00 2.13596393e-05 1.00000000e-02
1.02000000e+00 4.96358007e-05 1.00000000e-02
1.03000000e+00 8.63779303e-05 1.00000000e-02
1.04000000e+00 1.31612130e-04 1.00000000e-02
1.05000000e+00 1.85317417e-04 1.00000000e-02
1.06000000e+00 2.47422536e-04 1.00000000e-02
1.07000000e+00 3.17803158e-04 1.00000000e-02
1.08000000e+00 3.96279532e-04 1.00000000e-02
1.09000000e+00 4.82614701e-04 1.00000000e-02
1.10000000e+00 5.76513359e-04 1.00000000e-02
1.11000000e+00 6.77621412e-04 1.00000000e-02
1.12000000e+00 7.85526343e-04 1.00000000e-02
1.13000000e+00 8.99758386e-04 1.00000000e-02
1.14000000e+00 1.01979259e-03 1.00000000e-02
1.15000000e+00 1.14505174e-03 1.00000000e-02
1.16000000e+00 1.27491018e-03 1.00000000e-02
1.17000000e+00 1.40869846e-03 1.00000000e-02
1.18000000e+00 1.54570878e-03 1.00000000e-02
1.19000000e+00 1.68520116e-03 1.00000000e-02
1.20000000e+00 1.82641016e-03 1.00000000e-02
1.21000000e+00 1.96855225e-03 1.00000000e-02
1.22000000e+00 2.11083334e-03 1.00000000e-02
1.23000000e+00 2.25245671e-03 1.00000000e-02
1.24000000e+00 2.39263091e-03 1.00000000e-02
1.25000000e+00 2.53057761e-03 1.00000000e-02
1.26000000e+00 2.66553921e-03 1.00000000e-02
1.27000000e+00 2.79678601e-03 1.00000000e-02
1.28000000e+00 2.92362299e-03 1.00000000e-02
1.29000000e+00 3.04539584e-03 1.00000000e-02
1.30000000e+00 3.16149628e-03 1.00000000e-02
1.31000000e+00 3.27136663e-03 1.00000000e-02
1.32000000e+00 3.37450349e-03 1.00000000e-02
1.33000000e+00 3.47046049e-03 1.00000000e-02
1.34000000e+00 3.55885020e-03 1.00000000e-02
1.35000000e+00 3.63934515e-03 1.00000000e-02
1.36000000e+00 3.71167800e-03 1.00000000e-02
1.37000000e+00 3.77564090e-03 1.00000000e-02
1.38000000e+00 3.83108418e-03 1.00000000e-02
1.39000000e+00 3.87791432e-03 1.00000000e-02
1.40000000e+00 3.91609146e-03 1.00000000e-02
1.41000000e+00 3.94562636e-03 1.00000000e-02
1.42000000e+00 3.96657704e-03 1.00000000e-02
1.43000000e+00 3.97904512e-03 1.00000000e-02
1.44000000e+00 3.98317197e-03 1.00000000e-02
1.45000000e+00 3.97913479e-03 1.00000000e-02
1.46000000e+00 3.96714259e-03 1.00000000e-02
1.47000000e+00 3.94743228e-03 1.00000000e-02
1.48000000e+00 3.92026482e-03 1.00000000e-02
1.49000000e+00 3.88592155e-03 1.00000000e-02
1.50000000e+00 3.84470067e-03 1.00000000e-02
1.51000000e+00 3.79691401e-03 1.00000000e-02
1.52000000e+00 3.74288396e-03 1.00000000e-02
1.53000000e+00 3.68294078e-03 1.00000000e-02
1.54000000e+00 3.61742012e-03 1.00000000e-02
1.55000000e+00 3.54666079e-03 1.00000000e-02
1.56000000e+00 3.47100292e-03 1.00000000e-02
1.57000000e+00 3.39078629e-03 1.00000000e-02
1.58000000e+00 3.30634900e-03 1.00000000e-02
1.59000000e+00 3.21802635e-03 1.00000000e-02
1.60000000e+00 3.12614998e-03 1.00000000e-02
1.61000000e+00 3.03104726e-03 1.00000000e-02
1.62000000e+00 2.93304080e-03 1.00000000e-02
1.63000000e+00 2.83244826e-03 1.00000000e-02
1.64000000e+00 2.72958229e-03 1.00000000e-02
1.65000000e+00 2.62475056e-03 1.00000000e-02
1.66000000e+00 2.51825602e-03 1.00000000e-02
1.67000000e+00 2.41039723e-03 1.00000000e-02
1.68000000e+00 2.30146881e-03 1.00000000e-02
1.69000000e+00 2.19176190e-03 1.00000000e-02
1.70000000e+00 2.08156483e-03 1.00000000e-02
1.71000000e+00 1.97116371e-03 1.00000000e-02
1.72000000e+00 1.86084309e-03 1.00000000e-02
1.73000000e+00 1.75088669e-03 1.00000000e-02
1.74000000e+00 1.64157806e-03 1.00000000e-02
1.75000000e+00 1.53320131e-03 1.00000000e-02
1.76000000e+00 1.42604172e-03 1.00000000e-02
1.77000000e+00 1.32038640e-03 1.00000000e-02
1.78000000e+00 1.21652484e-03 1.00000000e-02
1.79000000e+00 1.11474940e-03 1.00000000e-02
1.80000000e+00 1.01535574e-03 1.00000000e-02
1.81000000e+00 9.18643082e-04 1.00000000e-02
1.82000000e+00 8.24914436e-04 1.00000000e-02
1.83000000e+00 7.34476622e-04 1.00000000e-02
1.84000000e+00 6.47640168e-04 1.00000000e-02
1.85000000e+00 5.64719031e-04 1.00000000e-02
1.86000000e+00 4.86030125e-04 1.00000000e-02
1.87000000e+00 4.11892650e-04 1.00000000e-02
1.88000000e+00 3.42627195e-04 1.00000000e-02
1.89000000e+00 2.78554607e-04 1.00000000e-02
1.90000000e+00 2.19994610e-04 1.00000000e-02
1.91000000e+00 1.67264163e-04 1.00000000e-02
1.92000000e+00 1.20675553e-04 1.00000000e-02
1.93000000e+00 8.05342188e-05 1.00000000e-02
1.94000000e+00 4.71362942e-05 1.00000000e-02
1.95000000e+00 2.07658970e-05 1.00000000e-02
1.96000000e+00 1.69215816e-06 1.00000000e-02
1.97000000e+00 9.83398295e-06 1.00000000e-02
1.98000000e+00 1.35831917e-05 1.00000000e-02
1.99000000e+00 9.35132681e-06 1.00000000e-02
2.00000000e+00 3.03683927e-06 1.00000000e-02
2.01000000e+00 2.37238187e-05 1.00000000e-02
2.02000000e+00 5.28155863e-05 1.00000000e-02
2.03000000e+00 9.03778048e-05 1.00000000e-02
2.04000000e+00 1.36432174e-04 1.00000000e-02
2.05000000e+00 1.90952987e-04 1.00000000e-02
2.06000000e+00 2.53863979e-04 1.00000000e-02
2.07000000e+00 3.25035556e-04 1.00000000e-02
2.08000000e+00 4.04282511e-04 1.00000000e-02
2.09000000e+00 4.91362288e-04 1.00000000e-02
2.10000000e+00 5.85973907e-04 1.00000000e-02
2.11000000e+00 6.87757602e-04 1.00000000e-02
2.12000000e+00 7.96295257e-04 1.00000000e-02
2.13000000e+00 9.11111673e-04 1.00000000e-02
2.14000000e+00 1.03167670e-03 1.00000000e-02
2.15000000e+00 1.15740828e-03 1.00000000e-02
2.16000000e+00 1.28767629e-03 1.00000000e-02
2.17000000e+00 1.42180734e-03 1.00000000e-02
2.18000000e+00 1.55909023e-03 1.00000000e-02
2.19000000e+00 1.69878221e-03 1.00000000e-02
2.20000000e+00 1.84011580e-03 1.00000000e-02
2.21000000e+00 1.98230607e-03 1.00000000e-02
2.22000000e+00 2.12455836e-03 1.00000000e-02
2.23000000e+00 2.26607610e-03 1.00000000e-02
2.24000000e+00 2.40606878e-03 1.00000000e-02
2.25000000e+00 2.54375973e-03 1.00000000e-02
2.26000000e+00 2.67839374e-03 1.00000000e-02
2.27000000e+00 2.80924420e-03 1.00000000e-02
2.28000000e+00 2.93561975e-03 1.00000000e-02
2.29000000e+00 3.05687029e-03 1.00000000e-02
2.30000000e+00 3.17239228e-03 1.00000000e-02
2.31000000e+00 3.28163313e-03 1.00000000e-02
2.32000000e+00 3.38409482e-03 1.00000000e-02
2.33000000e+00 3.47933662e-03 1.00000000e-02
2.34000000e+00 3.56697687e-03 1.00000000e-02
2.35000000e+00 3.64669392e-03 1.00000000e-02
2.36000000e+00 3.71822619e-03 1.00000000e-02
2.37000000e+00 3.78137155e-03 1.00000000e-02
2.38000000e+00 3.83598583e-03 1.00000000e-02
2.39000000e+00 3.88198082e-03 1.00000000e-02
2.40000000e+00 3.91932170e-03 1.00000000e-02
2.41000000e+00 3.94802394e-03 1.00000000e-02
2.42000000e+00 3.96814993e-03 1.00000000e-02
2.43000000e+00 3.97980531e-03 1.00000000e-02
2.44000000e+00 3.98313509e-03 1.00000000e-02
2.45000000e+00 3.97831970e-03 1.00000000e-02
2.46000000e+00 3.96557103e-03 1.00000000e-02
2.47000000e+00 3.94512847e-03 1.00000000e-02
2.48000000e+00 3.91725511e-03 1.00000000e-02
2.49000000e+00 3.88223407e-03 1.00000000e-02
2.50000000e+00 3.84036501e-03 1.00000000e-02
2.51000000e+00 3.79196089e-03 1.00000000e-02
2.52000000e+00 3.73734500e-03 1.00000000e-02
2.53000000e+00 3.67684822e-03 1.00000000e-02
2.54000000e+00 3.61080657e-03 1.00000000e-02
2.55000000e+00 3.53955909e-03 1.00000000e-02
2.56000000e+00 3.46344594e-03 1.00000000e-02
2.57000000e+00 3.38280680e-03 1.00000000e-02
2.58000000e+00 3.29797952e-03 1.00000000e-02
2.59000000e+00 3.20929910e-03 1.00000000e-02
2.60000000e+00 3.11709680e-03 1.00000000e-02
2.61000000e+00 3.02169951e-03 1.00000000e-02
2.62000000e+00 2.92342940e-03 1.00000000e-02
2.63000000e+00 2.82260364e-03 1.00000000e-02
2.64000000e+00 2.71953439e-03 1.00000000e-02
2.65000000e+00 2.61452885e-03 1.00000000e-02
2.66000000e+00 2.50788953e-03 1.00000000e-02
2.67000000e+00 2.39991460e-03 1.00000000e-02
2.68000000e+00 2.29089830e-03 1.00000000e-02
2.69000000e+00 2.18113149e-03 1.00000000e-02
2.70000000e+00 2.07090225e-03 1.00000000e-02
2.71000000e+00 1.96049651e-03 1.00000000e-02
2.72000000e+00 1.85019870e-03 1.00000000e-02
2.73000000e+00 1.74029251e-03 1.00000000e-02
2.74000000e+00 1.63106151e-03 1.00000000e-02
2.75000000e+00 1.52278989e-03 1.00000000e-02
2.76000000e+00 1.41576307e-03 1.00000000e-02
2.77000000e+00 1.31026839e-03 1.00000000e-02
2.78000000e+00 1.20659558e-03 1.00000000e-02
2.79000000e+00 1.10503731e-03 1.00000000e-02
2.80000000e+00 1.00588957e-03 1.00000000e-02
2.81000000e+00 9.09451942e-04 1.00000000e-02
2.82000000e+00 8.16027804e-04 1.00000000e-02
2.83000000e+00 7.25924344e-04 1.00000000e-02
2.84000000e+00 6.39452434e-04 1.00000000e-02
2.85000000e+00 5.56926341e-04 1.00000000e-02
2.86000000e+00 4.78663233e-04 1.00000000e-02
2.87000000e+00 4.04982487e-04 1.00000000e-02
2.88000000e+00 3.36204771e-04 1.00000000e-02
2.89000000e+00 2.72650886e-04 1.00000000e-02
2.90000000e+00 2.14640365e-04 1.00000000e-02
2.91000000e+00 1.62489804e-04 1.00000000e-02
2.92000000e+00 1.16510928e-04 1.00000000e-02
2.93000000e+00 7.70083870e-05 1.00000000e-02
2.94000000e+00 4.42772770e-05 1.00000000e-02
2.95000000e+00 1.86004014e-05 1.00000000e-02
2.96000000e+00 2.45276755e-07 1.00000000e-02
2.97000000e+00 1.05390930e-05 1.00000000e-02
2.98000000e+00 1.35256483e-05 1.00000000e-02
2.99000000e+00 8.51287744e-06 1.00000000e-02
3.00000000e+00 4.67145290e-06 1.00000000e-02
3.01000000e+00 2.61664913e-05 1.00000000e-02
3.02000000e+00 5.60744808e-05 1.00000000e-02
3.03000000e+00 9.44569933e-05 1.00000000e-02
3.04000000e+00 1.41331295e-04 1.00000000e-02
3.05000000e+00 1.96666925e-04 1.00000000e-02
3.06000000e+00 2.60382580e-04 1.00000000e-02
3.07000000e+00 3.32343385e-04 1.00000000e-02
3.08000000e+00 4.12358658e-04 1.00000000e-02
3.09000000e+00 5.00180234e-04 1.00000000e-02
3.10000000e+00 5.95501454e-04 1.00000000e-02
3.11000000e+00 6.97956887e-04 1.00000000e-02
3.12000000e+00 8.07122829e-04 1.00000000e-02
3.13000000e+00 9.22518666e-04 1.00000000e-02
3.14000000e+00 1.04360909e-03 1.00000000e-02
3.15000000e+00 1.16980720e-03 1.00000000e-02
3.16000000e+00 1.30047850e-03 1.00000000e-02
3.17000000e+00 1.43494566e-03 1.00000000e-02
3.18000000e+00 1.57249419e-03 1.00000000e-02
3.19000000e+00 1.71237861e-03 1.00000000e-02
3.20000000e+00 1.85382944e-03 1.00000000e-02
3.21000000e+00 1.99606047e-03 1.00000000e-02
3.22000000e+00 2.13827652e-03 1.00000000e-02
3.23000000e+00 2.27968124e-03 1.00000000e-02
3.24000000e+00 2.41948514e-03 1.00000000e-02
3.25000000e+00 2.55691329e-03 1.00000000e-02
3.26000000e+00 2.69121293e-03 1.00000000e-02
3.27000000e+00 2.82166058e-03 1.00000000e-02
3.28000000e+00 2.94756862e-03 1.00000000e-02
3.29000000e+00 3.06829123e-03 1.00000000e-02
3.30000000e+00 3.18322960e-03 1.00000000e-02
3.31000000e+00 3.29183629e-03 1.00000000e-02
3.32000000e+00 3.39361870e-03 1.00000000e-02
3.33000000e+00 3.48814175e-03 1.00000000e-02
3.34000000e+00 3.57502953e-03 1.00000000e-02
3.35000000e+00 3.65396623e-03 1.00000000e-02
3.36000000e+00 3.72469604e-03 1.00000000e-02
3.37000000e+00 3.78702251e-03 1.00000000e-02
3.38000000e+00 3.84080697e-03 1.00000000e-02
3.39000000e+00 3.88596650e-03 1.00000000e-02
3.40000000e+00 3.92247126e-03 1.00000000e-02
3.41000000e+00 3.95034143e-03 1.00000000e-02
3.42000000e+00 3.96964372e-03 1.00000000e-02
3.43000000e+00 3.98048776e-03 1.00000000e-02
3.44000000e+00 3.98302215e-03 1.00000000e-02
3.45000000e+00 3.97743053e-03 1.00000000e-02
3.46000000e+00 3.96392762e-03 1.00000000e-02
3.47000000e+00 3.94275527e-03 1.00000000e-02
3.48000000e+00 3.91417866e-03 1.00000000e-02
3.49000000e+00 3.87848265e-03 1.00000000e-02
3.50000000e+00 3.83596833e-03 1.00000000e-02
3.51000000e+00 3.78694978e-03 1.00000000e-02
3.52000000e+00 3.73175114e-03 1.00000000e-02
3.53000000e+00 3.67070388e-03 1.00000000e-02
3.54000000e+00 3.60414442e-03 1.00000000e-02
3.55000000e+00 3.53241198e-03 1.00000000e-02
3.56000000e+00 3.45584672e-03 1.00000000e-02
3.57000000e+00 3.37478821e-03 1.00000000e-02
3.58000000e+00 3.28957408e-03 1.00000000e-02
3.59000000e+00 3.20053899e-03 1.00000000e-02
3.60000000e+00 3.10801379e-03 1.00000000e-02
3.61000000e+00 3.01232495e-03 1.00000000e-02
